latitude,longitude,SSMI x-location (km),SSMI y-location (km),thickness,,
76.59,-70.907,-637.5,"-1,312.5",-1,,
76.688,-70.017,-612.5,"-1,312.5",-1,,
76.782,-69.114,-587.5,"-1,312.5",-1,,
76.874,-68.199,-562.5,"-1,312.5",-1,,
76.962,-67.27,-537.5,"-1,312.5","9,999",,
77.047,-66.329,-512.5,"-1,312.5","9,999",,
77.128,-65.376,-487.5,"-1,312.5","9,999",,
77.205,-64.411,-462.5,"-1,312.5","9,999",,
77.279,-63.435,-437.5,"-1,312.5","9,999",,
77.349,-62.447,-412.5,"-1,312.5","9,999",,
77.416,-61.449,-387.5,"-1,312.5","9,999",,
77.479,-60.44,-362.5,"-1,312.5","9,999",,
77.537,-59.421,-337.5,"-1,312.5","9,999",,
77.592,-58.392,-312.5,"-1,312.5","9,999",,
77.643,-57.355,-287.5,"-1,312.5","9,999",,
77.69,-56.31,-262.5,"-1,312.5","9,999",,
77.733,-55.257,-237.5,"-1,312.5","9,999",,
77.771,-54.197,-212.5,"-1,312.5","9,999",,
77.806,-53.13,-187.5,"-1,312.5","9,999",,
77.836,-52.058,-162.5,"-1,312.5","9,999",,
77.862,-50.981,-137.5,"-1,312.5","9,999",,
77.883,-49.899,-112.5,"-1,312.5","9,999",,
77.901,-48.814,-87.5,"-1,312.5","9,999",,
77.914,-47.726,-62.5,"-1,312.5","9,999",,
77.922,-46.637,-37.5,"-1,312.5","9,999",,
77.927,-45.546,-12.5,"-1,312.5","9,999",,
77.927,-44.454,,12.5,"-1,312.5","9,999",
77.922,-43.363,,37.5,"-1,312.5","9,999",
77.914,-42.274,,62.5,"-1,312.5","9,999",
77.901,-41.186,,87.5,"-1,312.5","9,999",
77.883,-40.101,112.5,"-1,312.5","9,999",,
77.862,-39.019,137.5,"-1,312.5","9,999",,
77.836,-37.942,162.5,"-1,312.5","9,999",,
77.806,-36.87,187.5,"-1,312.5","9,999",,
77.771,-35.803,212.5,"-1,312.5","9,999",,
77.733,-34.743,237.5,"-1,312.5","9,999",,
77.69,-33.69,262.5,"-1,312.5","9,999",,
77.643,-32.645,287.5,"-1,312.5","9,999",,
77.592,-31.608,312.5,"-1,312.5","9,999",,
77.537,-30.579,337.5,"-1,312.5","9,999",,
77.479,-29.56,362.5,"-1,312.5","9,999",,
77.416,-28.551,387.5,"-1,312.5","9,999",,
77.349,-27.553,412.5,"-1,312.5","9,999",,
77.279,-26.565,437.5,"-1,312.5","9,999",,
77.205,-25.589,462.5,"-1,312.5","9,999",,
77.128,-24.624,487.5,"-1,312.5","9,999",,
77.047,-23.671,512.5,"-1,312.5","9,999",,
76.962,-22.73,537.5,"-1,312.5","9,999",,
76.874,-21.801,562.5,"-1,312.5","9,999",,
76.782,-20.886,587.5,"-1,312.5","9,999",,
76.688,-19.983,612.5,"-1,312.5","9,999",,
76.59,-19.093,637.5,"-1,312.5",-1,,
76.489,-18.217,662.5,"-1,312.5","9,999",,
76.385,-17.354,687.5,"-1,312.5",-1,,
76.277,-16.504,712.5,"-1,312.5",-1,,
76.167,-15.668,737.5,"-1,312.5",-1,,
76.054,-14.845,762.5,"-1,312.5",-1,,
75.939,-14.036,787.5,"-1,312.5",-1,,
75.82,-13.241,812.5,"-1,312.5",-1,,
75.699,-12.458,837.5,"-1,312.5",-1,,
75.576,-11.689,862.5,"-1,312.5",-1,,
75.45,-10.934,887.5,"-1,312.5",-1,,
75.321,-10.192,912.5,"-1,312.5",-1,,
75.191,-9.462,937.5,"-1,312.5",-1,,
75.057,-8.746,962.5,"-1,312.5",-1,,
74.922,-8.043,987.5,"-1,312.5",-1,,
74.785,-7.352,"1,012.5","-1,312.5",-1,,
74.645,-6.674,"1,037.5","-1,312.5",-1,,
74.503,-6.009,"1,062.5","-1,312.5",-1,,
74.36,-5.356,"1,087.5","-1,312.5",-1,,
74.214,-4.715,"1,112.5","-1,312.5",-1,,
74.067,-4.086,"1,137.5","-1,312.5",-1,,
73.917,-3.468,"1,162.5","-1,312.5",-1,,
73.766,-2.862,"1,187.5","-1,312.5",-1,,
66.107,-105.627,"-2,287.5","-1,287.5","9,999",,
66.3,-105.357,"-2,262.5","-1,287.5","9,999",,
66.492,-105.083,"-2,237.5","-1,287.5","9,999",,
66.684,-104.804,"-2,212.5","-1,287.5","9,999",,
66.875,-104.52,"-2,187.5","-1,287.5","9,999",,
67.066,-104.231,"-2,162.5","-1,287.5","9,999",,
67.257,-103.938,"-2,137.5","-1,287.5","9,999",,
67.447,-103.639,"-2,112.5","-1,287.5","9,999",,
67.637,-103.335,"-2,087.5","-1,287.5","9,999",,
67.826,-103.026,"-2,062.5","-1,287.5","9,999",,
68.014,-102.711,"-2,037.5","-1,287.5",-1,,
68.202,-102.391,"-2,012.5","-1,287.5",-1,,
68.39,-102.065,"-1,987.5","-1,287.5",-1,,
68.576,-101.733,"-1,962.5","-1,287.5",-1,,
68.763,-101.395,"-1,937.5","-1,287.5",-1,,
68.948,-101.051,"-1,912.5","-1,287.5",-1,,
69.133,-100.701,"-1,887.5","-1,287.5","9,999",,
69.318,-100.345,"-1,862.5","-1,287.5",-1,,
69.501,-99.982,"-1,837.5","-1,287.5",-1,,
69.684,-99.612,"-1,812.5","-1,287.5",-1,,
69.866,-99.236,"-1,787.5","-1,287.5",-1,,
70.048,-98.852,"-1,762.5","-1,287.5",-1,,
70.228,-98.461,"-1,737.5","-1,287.5",-1,,
70.408,-98.063,"-1,712.5","-1,287.5",-1,,
70.587,-97.658,"-1,687.5","-1,287.5",-1,,
70.765,-97.245,"-1,662.5","-1,287.5",-1,,
70.942,-96.823,"-1,637.5","-1,287.5",-1,,
71.118,-96.394,"-1,612.5","-1,287.5","9,999",,
71.293,-95.957,"-1,587.5","-1,287.5","9,999",,
71.467,-95.511,"-1,562.5","-1,287.5","9,999",,
71.641,-95.057,"-1,537.5","-1,287.5","9,999",,
71.813,-94.594,"-1,512.5","-1,287.5","9,999",,
71.984,-94.122,"-1,487.5","-1,287.5",-1,,
72.153,-93.641,"-1,462.5","-1,287.5",-1,,
72.322,-93.151,"-1,437.5","-1,287.5",-1,,
72.489,-92.651,"-1,412.5","-1,287.5",-1,,
72.655,-92.141,"-1,387.5","-1,287.5",-1,,
72.82,-91.621,"-1,362.5","-1,287.5",-1,,
72.984,-91.091,"-1,337.5","-1,287.5",-1,,
73.146,-90.551,"-1,312.5","-1,287.5",-1,,
73.306,-90,"-1,287.5","-1,287.5",-1,,
73.465,-89.438,"-1,262.5","-1,287.5",-1,,
73.623,-88.866,"-1,237.5","-1,287.5",-1,,
73.779,-88.282,"-1,212.5","-1,287.5",-1,,
73.933,-87.686,"-1,187.5","-1,287.5",-1,,
74.086,-87.079,"-1,162.5","-1,287.5",-1,,
74.237,-86.46,"-1,137.5","-1,287.5",-1,,
74.386,-85.83,"-1,112.5","-1,287.5",-1,,
74.533,-85.186,"-1,087.5","-1,287.5",-1,,
74.679,-84.531,"-1,062.5","-1,287.5",-1,,
74.822,-83.863,"-1,037.5","-1,287.5","9,999",,
74.964,-83.182,"-1,012.5","-1,287.5","9,999",,
75.103,-82.488,-987.5,"-1,287.5","9,999",,
75.24,-81.781,-962.5,"-1,287.5","9,999",,
75.375,-81.06,-937.5,"-1,287.5","9,999",,
75.507,-80.327,-912.5,"-1,287.5","9,999",,
75.638,-79.579,-887.5,"-1,287.5",-1,,
75.765,-78.818,-862.5,"-1,287.5",-1,,
75.891,-78.043,-837.5,"-1,287.5",-1,,
76.013,-77.255,-812.5,"-1,287.5",-1,,
76.133,-76.452,-787.5,"-1,287.5",-1,,
76.251,-75.635,-762.5,"-1,287.5",-1,,
76.365,-74.805,-737.5,"-1,287.5",-1,,
76.477,-73.96,-712.5,"-1,287.5",-1,,
76.586,-73.101,-687.5,"-1,287.5",-1,,
76.692,-72.229,-662.5,"-1,287.5",-1,,
76.794,-71.342,-637.5,"-1,287.5",-1,,
76.894,-70.442,-612.5,"-1,287.5",-1,,
76.99,-69.528,-587.5,"-1,287.5","9,999",,
77.083,-68.6,-562.5,"-1,287.5","9,999",,
77.173,-67.659,-537.5,"-1,287.5","9,999",,
77.259,-66.705,-512.5,"-1,287.5","9,999",,
77.341,-65.739,-487.5,"-1,287.5","9,999",,
77.42,-64.759,-462.5,"-1,287.5","9,999",,
77.495,-63.768,-437.5,"-1,287.5","9,999",,
77.567,-62.765,-412.5,"-1,287.5","9,999",,
77.635,-61.75,-387.5,"-1,287.5","9,999",,
77.698,-60.725,-362.5,"-1,287.5","9,999",,
77.758,-59.689,-337.5,"-1,287.5","9,999",,
77.814,-58.643,-312.5,"-1,287.5","9,999",,
77.866,-57.588,-287.5,"-1,287.5","9,999",,
77.914,-56.524,-262.5,"-1,287.5","9,999",,
77.957,-55.452,-237.5,"-1,287.5","9,999",,
77.997,-54.372,-212.5,"-1,287.5","9,999",,
78.032,-53.286,-187.5,"-1,287.5","9,999",,
78.062,-52.193,-162.5,"-1,287.5","9,999",,
78.089,-51.096,-137.5,"-1,287.5","9,999",,
78.111,-49.994,-112.5,"-1,287.5","9,999",,
78.128,-48.888,-87.5,"-1,287.5","9,999",,
78.142,-47.779,-62.5,"-1,287.5","9,999",,
78.151,-46.668,-37.5,"-1,287.5","9,999",,
78.155,-45.556,-12.5,"-1,287.5","9,999",,
78.155,-44.444,,12.5,"-1,287.5","9,999",
78.151,-43.332,,37.5,"-1,287.5","9,999",
78.142,-42.221,,62.5,"-1,287.5","9,999",
78.128,-41.112,,87.5,"-1,287.5","9,999",
78.111,-40.006,112.5,"-1,287.5","9,999",,
78.089,-38.904,137.5,"-1,287.5","9,999",,
78.062,-37.807,162.5,"-1,287.5","9,999",,
78.032,-36.714,187.5,"-1,287.5","9,999",,
77.997,-35.628,212.5,"-1,287.5","9,999",,
77.957,-34.548,237.5,"-1,287.5","9,999",,
77.914,-33.476,262.5,"-1,287.5","9,999",,
77.866,-32.412,287.5,"-1,287.5","9,999",,
77.814,-31.357,312.5,"-1,287.5","9,999",,
77.758,-30.311,337.5,"-1,287.5","9,999",,
77.698,-29.275,362.5,"-1,287.5","9,999",,
77.635,-28.25,387.5,"-1,287.5","9,999",,
77.567,-27.235,412.5,"-1,287.5","9,999",,
77.495,-26.232,437.5,"-1,287.5","9,999",,
77.42,-25.241,462.5,"-1,287.5","9,999",,
77.341,-24.261,487.5,"-1,287.5","9,999",,
77.259,-23.295,512.5,"-1,287.5","9,999",,
77.173,-22.341,537.5,"-1,287.5","9,999",,
77.083,-21.4,562.5,"-1,287.5","9,999",,
76.99,-20.472,587.5,"-1,287.5","9,999",,
76.894,-19.558,612.5,"-1,287.5","9,999",,
76.794,-18.658,637.5,"-1,287.5",-1,,
76.692,-17.771,662.5,"-1,287.5",-1,,
76.586,-16.899,687.5,"-1,287.5",-1,,
76.477,-16.04,712.5,"-1,287.5",-1,,
76.365,-15.195,737.5,"-1,287.5",-1,,
76.251,-14.365,762.5,"-1,287.5",-1,,
76.133,-13.548,787.5,"-1,287.5",-1,,
76.013,-12.745,812.5,"-1,287.5",-1,,
75.891,-11.957,837.5,"-1,287.5",-1,,
75.765,-11.182,862.5,"-1,287.5",-1,,
75.638,-10.421,887.5,"-1,287.5",-1,,
75.507,-9.673,912.5,"-1,287.5",-1,,
75.375,-8.94,937.5,"-1,287.5",-1,,
75.24,-8.219,962.5,"-1,287.5",-1,,
75.103,-7.512,987.5,"-1,287.5",-1,,
74.964,-6.818,"1,012.5","-1,287.5",-1,,
74.822,-6.137,"1,037.5","-1,287.5",-1,,
74.679,-5.469,"1,062.5","-1,287.5",-1,,
74.533,-4.814,"1,087.5","-1,287.5",-1,,
74.386,-4.17,"1,112.5","-1,287.5",-1,,
74.237,-3.54,"1,137.5","-1,287.5",-1,,
74.086,-2.921,"1,162.5","-1,287.5",-1,,
73.933,-2.314,"1,187.5","-1,287.5",-1,,
66.215,-106.105,"-2,287.5","-1,262.5","9,999",,
66.409,-105.838,"-2,262.5","-1,262.5","9,999",,
66.602,-105.566,"-2,237.5","-1,262.5","9,999",,
66.795,-105.29,"-2,212.5","-1,262.5","9,999",,
66.987,-105.009,"-2,187.5","-1,262.5","9,999",,
67.179,-104.723,"-2,162.5","-1,262.5","9,999",,
67.371,-104.432,"-2,137.5","-1,262.5","9,999",,
67.562,-104.136,"-2,112.5","-1,262.5","9,999",,
67.753,-103.835,"-2,087.5","-1,262.5","9,999",,
67.943,-103.528,"-2,062.5","-1,262.5","9,999",,
68.132,-103.216,"-2,037.5","-1,262.5","9,999",,
68.321,-102.899,"-2,012.5","-1,262.5",-1,,
68.51,-102.575,"-1,987.5","-1,262.5",-1,,
68.698,-102.246,"-1,962.5","-1,262.5",-1,,
68.885,-101.911,"-1,937.5","-1,262.5","9,999",,
69.072,-101.57,"-1,912.5","-1,262.5",-1,,
69.258,-101.222,"-1,887.5","-1,262.5",-1,,
69.444,-100.869,"-1,862.5","-1,262.5",-1,,
69.629,-100.508,"-1,837.5","-1,262.5",-1,,
69.813,-100.141,"-1,812.5","-1,262.5",-1,,
69.996,-99.767,"-1,787.5","-1,262.5",-1,,
70.179,-99.386,"-1,762.5","-1,262.5",-1,,
70.361,-98.997,"-1,737.5","-1,262.5",-1,,
70.542,-98.601,"-1,712.5","-1,262.5",-1,,
70.722,-98.198,"-1,687.5","-1,262.5",-1,,
70.901,-97.787,"-1,662.5","-1,262.5",-1,,
71.08,-97.368,"-1,637.5","-1,262.5",-1,,
71.257,-96.941,"-1,612.5","-1,262.5",-1,,
71.434,-96.506,"-1,587.5","-1,262.5","9,999",,
71.61,-96.062,"-1,562.5","-1,262.5","9,999",,
71.784,-95.609,"-1,537.5","-1,262.5","9,999",,
71.958,-95.148,"-1,512.5","-1,262.5","9,999",,
72.13,-94.677,"-1,487.5","-1,262.5",-1,,
72.301,-94.198,"-1,462.5","-1,262.5","9,999",,
72.472,-93.708,"-1,437.5","-1,262.5",-1,,
72.641,-93.209,"-1,412.5","-1,262.5",-1,,
72.808,-92.701,"-1,387.5","-1,262.5",-1,,
72.975,-92.182,"-1,362.5","-1,262.5","9,999",,
73.14,-91.652,"-1,337.5","-1,262.5",-1,,
73.303,-91.112,"-1,312.5","-1,262.5",-1,,
73.465,-90.562,"-1,287.5","-1,262.5",-1,,
73.626,-90,"-1,262.5","-1,262.5",-1,,
73.785,-89.427,"-1,237.5","-1,262.5",-1,,
73.943,-88.843,"-1,212.5","-1,262.5",-1,,
74.099,-88.247,"-1,187.5","-1,262.5",-1,,
74.254,-87.639,"-1,162.5","-1,262.5",-1,,
74.406,-87.019,"-1,137.5","-1,262.5",-1,,
74.557,-86.386,"-1,112.5","-1,262.5",-1,,
74.706,-85.741,"-1,087.5","-1,262.5","9,999",,
74.853,-85.083,"-1,062.5","-1,262.5","9,999",,
74.998,-84.413,"-1,037.5","-1,262.5","9,999",,
75.141,-83.729,"-1,012.5","-1,262.5","9,999",,
75.282,-83.032,-987.5,"-1,262.5","9,999",,
75.421,-82.321,-962.5,"-1,262.5","9,999",,
75.558,-81.597,-937.5,"-1,262.5","9,999",,
75.692,-80.858,-912.5,"-1,262.5","9,999",,
75.824,-80.106,-887.5,"-1,262.5",-1,,
75.954,-79.34,-862.5,"-1,262.5",-1,,
76.081,-78.559,-837.5,"-1,262.5",-1,,
76.205,-77.764,-812.5,"-1,262.5",-1,,
76.327,-76.954,-787.5,"-1,262.5",-1,,
76.446,-76.13,-762.5,"-1,262.5",-1,,
76.562,-75.292,-737.5,"-1,262.5",-1,,
76.676,-74.438,-712.5,"-1,262.5",-1,,
76.786,-73.571,-687.5,"-1,262.5",-1,,
76.894,-72.688,-662.5,"-1,262.5",-1,,
76.998,-71.792,-637.5,"-1,262.5",-1,,
77.099,-70.88,-612.5,"-1,262.5",-1,,
77.197,-69.955,-587.5,"-1,262.5","9,999",,
77.292,-69.015,-562.5,"-1,262.5","9,999",,
77.383,-68.062,-537.5,"-1,262.5","9,999",,
77.47,-67.094,-512.5,"-1,262.5","9,999",,
77.554,-66.114,-487.5,"-1,262.5","9,999",,
77.635,-65.12,-462.5,"-1,262.5","9,999",,
77.711,-64.113,-437.5,"-1,262.5","9,999",,
77.784,-63.094,-412.5,"-1,262.5","9,999",,
77.853,-62.063,-387.5,"-1,262.5","9,999",,
77.918,-61.02,-362.5,"-1,262.5","9,999",,
77.979,-59.967,-337.5,"-1,262.5","9,999",,
78.036,-58.903,-312.5,"-1,262.5","9,999",,
78.089,-57.829,-287.5,"-1,262.5","9,999",,
78.137,-56.746,-262.5,"-1,262.5","9,999",,
78.182,-55.654,-237.5,"-1,262.5","9,999",,
78.222,-54.554,-212.5,"-1,262.5","9,999",,
78.258,-53.448,-187.5,"-1,262.5","9,999",,
78.289,-52.334,-162.5,"-1,262.5","9,999",,
78.316,-51.216,-137.5,"-1,262.5","9,999",,
78.338,-50.092,-112.5,"-1,262.5","9,999",,
78.356,-48.965,-87.5,"-1,262.5","9,999",,
78.37,-47.834,-62.5,"-1,262.5","9,999",,
78.379,-46.701,-37.5,"-1,262.5","9,999",,
78.384,-45.567,-12.5,"-1,262.5","9,999",,
78.384,-44.433,,12.5,"-1,262.5","9,999",
78.379,-43.299,,37.5,"-1,262.5","9,999",
78.37,-42.166,,62.5,"-1,262.5","9,999",
78.356,-41.035,,87.5,"-1,262.5","9,999",
78.338,-39.908,112.5,"-1,262.5","9,999",,
78.316,-38.784,137.5,"-1,262.5","9,999",,
78.289,-37.666,162.5,"-1,262.5","9,999",,
78.258,-36.552,187.5,"-1,262.5","9,999",,
78.222,-35.446,212.5,"-1,262.5","9,999",,
78.182,-34.346,237.5,"-1,262.5","9,999",,
78.137,-33.254,262.5,"-1,262.5","9,999",,
78.089,-32.171,287.5,"-1,262.5","9,999",,
78.036,-31.097,312.5,"-1,262.5","9,999",,
77.979,-30.033,337.5,"-1,262.5","9,999",,
77.918,-28.98,362.5,"-1,262.5","9,999",,
77.853,-27.937,387.5,"-1,262.5","9,999",,
77.784,-26.906,412.5,"-1,262.5","9,999",,
77.711,-25.887,437.5,"-1,262.5","9,999",,
77.635,-24.88,462.5,"-1,262.5","9,999",,
77.554,-23.886,487.5,"-1,262.5","9,999",,
77.47,-22.906,512.5,"-1,262.5","9,999",,
77.383,-21.938,537.5,"-1,262.5","9,999",,
77.292,-20.985,562.5,"-1,262.5","9,999",,
77.197,-20.045,587.5,"-1,262.5","9,999",,
77.099,-19.12,612.5,"-1,262.5","9,999",,
76.998,-18.208,637.5,"-1,262.5","9,999",,
76.894,-17.312,662.5,"-1,262.5",-1,,
76.786,-16.429,687.5,"-1,262.5",-1,,
76.676,-15.562,712.5,"-1,262.5",-1,,
76.562,-14.708,737.5,"-1,262.5",-1,,
76.446,-13.87,762.5,"-1,262.5",-1,,
76.327,-13.046,787.5,"-1,262.5",-1,,
76.205,-12.236,812.5,"-1,262.5",-1,,
76.081,-11.441,837.5,"-1,262.5",-1,,
75.954,-10.66,862.5,"-1,262.5",-1,,
75.824,-9.894,887.5,"-1,262.5",-1,,
75.692,-9.142,912.5,"-1,262.5",-1,,
75.558,-8.403,937.5,"-1,262.5",-1,,
75.421,-7.679,962.5,"-1,262.5",-1,,
75.282,-6.968,987.5,"-1,262.5",-1,,
75.141,-6.271,"1,012.5","-1,262.5",-1,,
74.998,-5.587,"1,037.5","-1,262.5",-1,,
74.853,-4.917,"1,062.5","-1,262.5",-1,,
74.706,-4.259,"1,087.5","-1,262.5",-1,,
74.557,-3.614,"1,112.5","-1,262.5",-1,,
74.406,-2.981,"1,137.5","-1,262.5",-1,,
74.254,-2.361,"1,162.5","-1,262.5",-1,,
74.099,-1.753,"1,187.5","-1,262.5",-1,,
66.321,-106.587,"-2,287.5","-1,237.5","9,999",,
66.516,-106.323,"-2,262.5","-1,237.5","9,999",,
66.71,-106.054,"-2,237.5","-1,237.5","9,999",,
66.904,-105.781,"-2,212.5","-1,237.5","9,999",,
67.097,-105.503,"-2,187.5","-1,237.5","9,999",,
67.29,-105.219,"-2,162.5","-1,237.5","9,999",,
67.483,-104.931,"-2,137.5","-1,237.5","9,999",,
67.675,-104.638,"-2,112.5","-1,237.5","9,999",,
67.867,-104.34,"-2,087.5","-1,237.5","9,999",,
68.058,-104.036,"-2,062.5","-1,237.5","9,999",,
68.249,-103.727,"-2,037.5","-1,237.5",-1,,
68.439,-103.412,"-2,012.5","-1,237.5",-1,,
68.629,-103.092,"-1,987.5","-1,237.5",-1,,
68.818,-102.766,"-1,962.5","-1,237.5",-1,,
69.006,-102.433,"-1,937.5","-1,237.5",-1,,
69.194,-102.095,"-1,912.5","-1,237.5","9,999",,
69.382,-101.75,"-1,887.5","-1,237.5",-1,,
69.569,-101.399,"-1,862.5","-1,237.5",-1,,
69.755,-101.041,"-1,837.5","-1,237.5",-1,,
69.94,-100.676,"-1,812.5","-1,237.5",-1,,
70.125,-100.305,"-1,787.5","-1,237.5",-1,,
70.309,-99.926,"-1,762.5","-1,237.5",-1,,
70.492,-99.54,"-1,737.5","-1,237.5",-1,,
70.674,-99.147,"-1,712.5","-1,237.5",-1,,
70.856,-98.746,"-1,687.5","-1,237.5",-1,,
71.036,-98.337,"-1,662.5","-1,237.5",-1,,
71.216,-97.921,"-1,637.5","-1,237.5",-1,,
71.395,-97.496,"-1,612.5","-1,237.5",-1,,
71.573,-97.063,"-1,587.5","-1,237.5",-1,,
71.75,-96.621,"-1,562.5","-1,237.5",-1,,
71.926,-96.17,"-1,537.5","-1,237.5",-1,,
72.101,-95.711,"-1,512.5","-1,237.5",-1,,
72.275,-95.242,"-1,487.5","-1,237.5","9,999",,
72.448,-94.764,"-1,462.5","-1,237.5","9,999",,
72.62,-94.276,"-1,437.5","-1,237.5","9,999",,
72.79,-93.778,"-1,412.5","-1,237.5","9,999",,
72.959,-93.27,"-1,387.5","-1,237.5","9,999",,
73.127,-92.752,"-1,362.5","-1,237.5","9,999",,
73.294,-92.224,"-1,337.5","-1,237.5","9,999",,
73.459,-91.685,"-1,312.5","-1,237.5","9,999",,
73.623,-91.134,"-1,287.5","-1,237.5","9,999",,
73.785,-90.573,"-1,262.5","-1,237.5",-1,,
73.946,-90,"-1,237.5","-1,237.5",-1,,
74.106,-89.415,"-1,212.5","-1,237.5",-1,,
74.263,-88.819,"-1,187.5","-1,237.5",-1,,
74.42,-88.21,"-1,162.5","-1,237.5",-1,,
74.574,-87.589,"-1,137.5","-1,237.5",-1,,
74.726,-86.955,"-1,112.5","-1,237.5","9,999",,
74.877,-86.309,"-1,087.5","-1,237.5","9,999",,
75.026,-85.649,"-1,062.5","-1,237.5","9,999",,
75.173,-84.976,"-1,037.5","-1,237.5","9,999",,
75.318,-84.289,"-1,012.5","-1,237.5","9,999",,
75.461,-83.589,-987.5,"-1,237.5","9,999",,
75.601,-82.875,-962.5,"-1,237.5","9,999",,
75.74,-82.147,-937.5,"-1,237.5","9,999",,
75.876,-81.404,-912.5,"-1,237.5","9,999",,
76.01,-80.647,-887.5,"-1,237.5",-1,,
76.141,-79.875,-862.5,"-1,237.5",-1,,
76.27,-79.089,-837.5,"-1,237.5",-1,,
76.396,-78.288,-812.5,"-1,237.5",-1,,
76.52,-77.471,-787.5,"-1,237.5",-1,,
76.641,-76.64,-762.5,"-1,237.5",-1,,
76.759,-75.793,-737.5,"-1,237.5",-1,,
76.874,-74.932,-712.5,"-1,237.5",-1,,
76.986,-74.055,-687.5,"-1,237.5",-1,,
77.095,-73.163,-662.5,"-1,237.5",-1,,
77.201,-72.255,-637.5,"-1,237.5",-1,,
77.304,-71.333,-612.5,"-1,237.5",-1,,
77.403,-70.396,-587.5,"-1,237.5",-1,,
77.5,-69.444,-562.5,"-1,237.5",-1,,
77.592,-68.477,-537.5,"-1,237.5",-1,,
77.681,-67.496,-512.5,"-1,237.5",-1,,
77.767,-66.501,-487.5,"-1,237.5",-1,,
77.849,-65.493,-462.5,"-1,237.5","9,999",,
77.927,-64.47,-437.5,"-1,237.5","9,999",,
78.001,-63.435,-412.5,"-1,237.5","9,999",,
78.071,-62.387,-387.5,"-1,237.5","9,999",,
78.137,-61.327,-362.5,"-1,237.5","9,999",,
78.2,-60.255,-337.5,"-1,237.5","9,999",,
78.258,-59.172,-312.5,"-1,237.5","9,999",,
78.311,-58.079,-287.5,"-1,237.5","9,999",,
78.361,-56.976,-262.5,"-1,237.5","9,999",,
78.406,-55.864,-237.5,"-1,237.5","9,999",,
78.447,-54.744,-212.5,"-1,237.5","9,999",,
78.484,-53.616,-187.5,"-1,237.5","9,999",,
78.516,-52.481,-162.5,"-1,237.5","9,999",,
78.543,-51.34,-137.5,"-1,237.5","9,999",,
78.566,-50.194,-112.5,"-1,237.5","9,999",,
78.584,-49.044,-87.5,"-1,237.5","9,999",,
78.598,-47.891,-62.5,"-1,237.5","9,999",,
78.607,-46.736,-37.5,"-1,237.5","9,999",,
78.612,-45.579,-12.5,"-1,237.5","9,999",,
78.612,-44.421,,12.5,"-1,237.5","9,999",
78.607,-43.264,,37.5,"-1,237.5","9,999",
78.598,-42.109,,62.5,"-1,237.5","9,999",
78.584,-40.956,,87.5,"-1,237.5","9,999",
78.566,-39.806,112.5,"-1,237.5","9,999",,
78.543,-38.66,137.5,"-1,237.5","9,999",,
78.516,-37.519,162.5,"-1,237.5","9,999",,
78.484,-36.384,187.5,"-1,237.5","9,999",,
78.447,-35.256,212.5,"-1,237.5","9,999",,
78.406,-34.136,237.5,"-1,237.5","9,999",,
78.361,-33.024,262.5,"-1,237.5","9,999",,
78.311,-31.921,287.5,"-1,237.5","9,999",,
78.258,-30.828,312.5,"-1,237.5","9,999",,
78.2,-29.745,337.5,"-1,237.5","9,999",,
78.137,-28.673,362.5,"-1,237.5","9,999",,
78.071,-27.613,387.5,"-1,237.5","9,999",,
78.001,-26.565,412.5,"-1,237.5","9,999",,
77.927,-25.53,437.5,"-1,237.5","9,999",,
77.849,-24.507,462.5,"-1,237.5","9,999",,
77.767,-23.499,487.5,"-1,237.5","9,999",,
77.681,-22.504,512.5,"-1,237.5","9,999",,
77.592,-21.523,537.5,"-1,237.5","9,999",,
77.5,-20.556,562.5,"-1,237.5","9,999",,
77.403,-19.604,587.5,"-1,237.5","9,999",,
77.304,-18.667,612.5,"-1,237.5","9,999",,
77.201,-17.745,637.5,"-1,237.5","9,999",,
77.095,-16.837,662.5,"-1,237.5",-1,,
76.986,-15.945,687.5,"-1,237.5",-1,,
76.874,-15.068,712.5,"-1,237.5",-1,,
76.759,-14.207,737.5,"-1,237.5",-1,,
76.641,-13.36,762.5,"-1,237.5",-1,,
76.52,-12.529,787.5,"-1,237.5",-1,,
76.396,-11.712,812.5,"-1,237.5",-1,,
76.27,-10.911,837.5,"-1,237.5",-1,,
76.141,-10.125,862.5,"-1,237.5",-1,,
76.01,-9.353,887.5,"-1,237.5",-1,,
75.876,-8.596,912.5,"-1,237.5",-1,,
75.74,-7.853,937.5,"-1,237.5",-1,,
75.601,-7.125,962.5,"-1,237.5",-1,,
75.461,-6.411,987.5,"-1,237.5",-1,,
75.318,-5.711,"1,012.5","-1,237.5",-1,,
75.173,-5.024,"1,037.5","-1,237.5",-1,,
75.026,-4.351,"1,062.5","-1,237.5",-1,,
74.877,-3.691,"1,087.5","-1,237.5",-1,,
74.726,-3.045,"1,112.5","-1,237.5",-1,,
74.574,-2.411,"1,137.5","-1,237.5",-1,,
74.42,-1.79,"1,162.5","-1,237.5",-1,,
74.263,-1.181,"1,187.5","-1,237.5",-1,,
66.426,-107.074,"-2,287.5","-1,212.5","9,999",,
66.621,-106.813,"-2,262.5","-1,212.5","9,999",,
66.817,-106.547,"-2,237.5","-1,212.5","9,999",,
67.011,-106.276,"-2,212.5","-1,212.5","9,999",,
67.206,-106.001,"-2,187.5","-1,212.5","9,999",,
67.4,-105.721,"-2,162.5","-1,212.5","9,999",,
